ID,Text
Sib_02-f.eaf,как я подошла к одному из террариумов
Sib_02-f.eaf,и сказала
Sib_02-f.eaf,что Там никого нет!
Sib_02-f.eaf,тут пусто!
Sib_02-f.eaf,Потом подняла глаза наверх
Sib_02-f.eaf,там была большая змея
Sib_02-f.eaf,К сожалению не запомнила названия.
Sib_02-f.eaf,которая кого-то переваривала.
Sib_02-f.eaf,И прям было видно!
Sib_02-f.eaf,То есть она вот идёт вся такая
Sib_02-f.eaf,как бы плоская
Sib_02-f.eaf,ээ обычного диаметра
Sib_02-f.eaf,да
Sib_02-f.eaf,определённого
Sib_02-f.eaf,в одном месте она такая вот немножко расширенная и надутая
Sib_02-f.eaf,то есть явно видно
Sib_02-f.eaf,что она кого-то переваривает.
Sib_02-f.eaf,Вот
Sib_02-f.eaf,это меня очень впечатлило.
Sib_02-f.eaf,Ну в конце было более позитивно
Sib_02-f.eaf,в конце были два крокодильчика
Sib_02-f.eaf,лежащие друг на друге
Sib_02-f.eaf,просто греющиеся
Sib_02-f.eaf,под лампой эээ как вот как бы света.
Sib_02-f.eaf,Вот.
Sib_02-f.eaf,Такое впечатление у меня осталось от первого посещения московского зоопарка.
Sib_02-f.eaf,Ну ещё кстати я там прокатилась на одном аттракционе
Sib_02-f.eaf,на котором мне было очень плохо
Sib_02-f.eaf,страшно
Sib_02-f.eaf,я очень жутко кричала.
Sib_02-f.eaf,От страха и ужаса.
Sib_02-f.eaf,Это я тоже не могу забыть до сих пор.
Sib_02-f.eaf,Ну вот собственно наверно и всё?
Sib_02-f.eaf,Я думаю
Sib_02-f.eaf,что этого хватит?
Sib_03-m.eaf,Так
Sib_03-m.eaf,зовут меня Роман
Sib_03-m.eaf,мне девятнадцать лет
Sib_03-m.eaf,родился я в городе Улан-Удэ
Sib_03-m.eaf,Здесь и вырос
Sib_03-m.eaf,здесь я и и ещё и расту.
Sib_03-m.eaf,так
Sib_03-m.eaf,ну
Sib_03-m.eaf,учился я в гимназии в четырнадцатой
Sib_03-m.eaf,там
Sib_03-m.eaf,сколько
Sib_03-m.eaf,д закончил девять классов
Sib_03-m.eaf,после этого поступил в лесопромышленный колледж
Sib_03-m.eaf,который не закончил
Sib_03-m.eaf,после первого курса забрал документы
Sib_03-m.eaf,мм начал работать
Sib_03-m.eaf,работал так
Sib_03-m.eaf,диджеем
Sib_03-m.eaf,на всяких свадьбах
Sib_03-m.eaf,юбилеях...
Sib_03-m.eaf,Ну в принципе нормальная работа была!
Sib_03-m.eaf,интересная!
Sib_03-m.eaf,И после этого пришлось заканчивать одиннадцать классов
Sib_03-m.eaf,чтоб поступить в университет
Sib_03-m.eaf,поступил в университет
Sib_03-m.eaf,сейчас закончил первый курс
Sib_03-m.eaf,закрыл сессию
Sib_03-m.eaf,кое-как
Sib_03-m.eaf,всё...
Sib_03-m.eaf,Лето лет лето как бы отдыхал
Sib_03-m.eaf,не работал
Sib_03-m.eaf,ничего не делал
Sib_03-m.eaf,и вот сейчас всё
Sib_03-m.eaf,лето заканчивается
Sib_03-m.eaf,надо идти на работу
Sib_03-m.eaf,Долго конечно искал её
Sib_03-m.eaf,но нормально...
Sib_03-m.eaf,Чего ещё-то?
Sib_03-m.eaf,Так.
Sib_03-m.eaf,О работе ещё?
Sib_03-m.eaf,Ну нашёл Нашёл работу эээ бильярдистом
Sib_03-m.eaf,то есть смотреть з за столами
Sib_03-m.eaf,смотреть
Sib_03-m.eaf,чтобы правила не нарушали
Sib_03-m.eaf,вот
Sib_03-m.eaf,сам хочу научиться кайфово в бильярд играть...
Sib_03-m.eaf,В принципе нормально играю
Sib_03-m.eaf,но ещё лучше
Sib_03-m.eaf,чтобы было нормально
Sib_03-m.eaf,ну и как
Sib_03-m.eaf,ночная работа
Sib_03-m.eaf,тоже же хорошо...
Sib_04-m.eaf,Ну сегодня на работе мужики ругались на меня
Sib_04-m.eaf,что типа:
Sib_04-m.eaf,Всего год отработал
Sib_04-m.eaf,а уже четвёртый разряд
Sib_04-m.eaf,пришёл со вторым
Sib_04-m.eaf,за один год четвёртый разряд получил.
Sib_04-m.eaf,Они работают по нескольку лет
Sib_04-m.eaf,и у всех по четвёртому разряду.
Sib_04-m.eaf,Лет по семь по десять работают работы
Sib_04-m.eaf,кто а то и больше.
Sib_04-m.eaf,Ну и всё
Sib_04-m.eaf,работал я сегодня
Sib_04-m.eaf,приходит ко мне технолог.
Sib_04-m.eaf,Попросил выточить ему деталь.
Sib_04-m.eaf,Выточил я ему деталь
Sib_04-m.eaf,он ушёл
Sib_04-m.eaf,прибежал ещё с одной деталью
Sib_04-m.eaf,говорит
Sib_04-m.eaf,Выточи её тоже.
Sib_04-m.eaf,Ну и спрашивает:
Sib_04-m.eaf,Какой у тебя разряд?
Sib_04-m.eaf,я говорю:
Sib_04-m.eaf,Четвёртый.
Sib_04-m.eaf,тот
Sib_04-m.eaf,Сколько работаешь?
Sib_04-m.eaf,я говорю
Sib_04-m.eaf,Год работаю.
Sib_04-m.eaf,Типа Мне там просто мужики
Sib_04-m.eaf,порекомендовали
Sib_04-m.eaf,что типа опытный
Sib_04-m.eaf,фрезеровщик.
Sib_04-m.eaf,ну и типа Это говорит
Sib_04-m.eaf,а у вас есть кто-нибудь с пятым разрядом фрезеровщики?
Sib_04-m.eaf,Я говорю
Sib_04-m.eaf,Нету.
Sib_04-m.eaf,Типа Ну говорю
Sib_04-m.eaf,был один
Sib_04-m.eaf,Иваныч до этого.
Sib_04-m.eaf,Работал говорю
Sib_04-m.eaf,уволили за пьянку.
Sib_04-m.eaf,тот:
Sib_04-m.eaf,Ну понятно
Sib_04-m.eaf,типа свободная ставка.
Sib_04-m.eaf,Ну типа Это говорит
Sib_04-m.eaf,выйди
Sib_04-m.eaf,там одна женщина
Sib_04-m.eaf,я с ней поговорю говорит
Sib_04-m.eaf,разряд тебе на свободную ставку типа дадим....
Sib_04-m.eaf,Всё
Sib_04-m.eaf,мужики опять прибежали
Sib_04-m.eaf,Ты говорит вообще здесь охренел!
Sib_04-m.eaf,говорит Прёт у тебя всё!
Sib_04-m.eaf,На ЛВРЗ!
Sib_04-m.eaf,Фрезеровщиком
Sib_04-m.eaf,работал слесарем
Sib_04-m.eaf,перевели сейчас
Sib_04-m.eaf,ставка свободная появилась
Sib_04-m.eaf,фрезеровщика
Sib_04-m.eaf,меня поставили фрезеровщиком
Sib_04-m.eaf,работать.
Sib_04-m.eaf,Всё.
Sib_05-m.eaf,Представляться не буду?
Sib_05-m.eaf,Короче я Ксюшин брат.
Sib_05-m.eaf,Сейчас расскажу так
Sib_05-m.eaf,как
Sib_05-m.eaf,то
Sib_05-m.eaf,как мы ездили с друзьями в это воскресенье за грибами.
Sib_05-m.eaf,Ну в общем с субботы на воскресенье мы с моим другом Сашей очень плотненько погуляли
Sib_05-m.eaf,я думал:
Sib_05-m.eaf,Высплюся в воскресенье!
Sib_05-m.eaf,Но нет
Sib_05-m.eaf,утром меня разбудили пол восьмого
Sib_05-m.eaf,и сказали:
Sib_05-m.eaf,Поедем за грибами.
Sib_05-m.eaf,Я утром проснулся
Sib_05-m.eaf,покушал
Sib_05-m.eaf,собрались уже ехать
Sib_05-m.eaf,я думаю
Sib_05-m.eaf,Позвоним моему другу Саше.
Sib_05-m.eaf,Позвоним.
Sib_05-m.eaf,Позвонили
Sib_05-m.eaf,заехали за ним
Sib_05-m.eaf,купили всё что надо
Sib_05-m.eaf,поехали за грибами.
Sib_05-m.eaf,Поехали мы на одно такое место
Sib_05-m.eaf,называется Ара
Sib_05-m.eaf,Сейчас вспомню.
Sib_05-m.eaf,Гужиные озёра
Sib_05-m.eaf,нам посоветовали
Sib_05-m.eaf,там очень много грибов
Sib_05-m.eaf,очень красиво
Sib_05-m.eaf,и
Sib_05-m.eaf,ну в общем стоит туда съездить.
Sib_05-m.eaf,Ехали мы ехали
Sib_05-m.eaf,проехали там километров девяносто!
Sib_05-m.eaf,Приехали на какие-то озёра
Sib_05-m.eaf,заехали в лес
Sib_05-m.eaf,увидели там ну не очень интересную картину.
Sib_05-m.eaf,Страшную даже можно сказать там:
Sib_05-m.eaf,горелый лес
Sib_05-m.eaf,бутылки
Sib_05-m.eaf,грибов мало.
Sib_05-m.eaf,Проехали наверное километров пятнадцать по лесу
Sib_05-m.eaf,заехали в какую-то деревню...
Sib_05-m.eaf,Очень страшную деревню
Sib_05-m.eaf,не дай бог к туда вам заехать если
Sib_05-m.eaf,кто меня будет слышать
Sib_05-m.eaf,называется Додо-Гол.
Sib_05-m.eaf,Потом помяли машину.
Sib_05-m.eaf,Что прискорбно.
Sib_05-m.eaf,Ну после того мы уехали на наше старое место
Sib_05-m.eaf,очень даже прекрасное
Sib_05-m.eaf,К сожалению мы заблудилися
Sib_05-m.eaf,и плутали по лесу наверно часа полтора
Sib_05-m.eaf,да?
Sib_05-m.eaf,Н-да...
Sib_05-m.eaf,Намотали лишних наверно километров семьдесят точно
Sib_05-m.eaf,нь
Sib_05-m.eaf,ну не семьдесят
Sib_05-m.eaf,пятьдесят.
Sib_05-m.eaf,Сожгли бензину...
Sib_05-m.eaf,А а о кстати
Sib_05-m.eaf,есть одна интересная история:
Sib_05-m.eaf,когда мы проезжали одну очень большую лужу
Sib_05-m.eaf,Вообще
Sib_05-m.eaf,страшно мы её проезжали
Sib_05-m.eaf,мы проезжали где-то под сорок пять градусов
Sib_05-m.eaf,на машине
Sib_05-m.eaf,и Александр
Sib_05-m.eaf,мой товарищ
Sib_05-m.eaf,так испугался
Sib_05-m.eaf,что вцепился в руль
Sib_05-m.eaf,состряпал такое лицо
Sib_05-m.eaf,и говорит
Sib_05-m.eaf,Никуда не едь
Sib_05-m.eaf,вылез быстренько из машины
Sib_05-m.eaf,и убежал!
Sib_05-m.eaf,Пришлось Коле одному перебираться через лужу
Sib_05-m.eaf,а все переходили пешком.
Sib_05-m.eaf,Вот такие у меня друзья и родственники.
Sib_05-m.eaf,Кинули блин
Sib_05-m.eaf,товарища в трудную минуту
Sib_05-m.eaf,и смотрели
Sib_05-m.eaf,как он погибает в одну каску!
Sib_05-m.eaf,Ну всё-таки мы нашли этот место
Sib_05-m.eaf,набрали очень ну не очень
Sib_05-m.eaf,но прилично грибов
Sib_05-m.eaf,н-да...
Sib_05-m.eaf,Так что вот там хорошо отдохнули
Sib_05-m.eaf,у нас к сожалению не было фотоаппарата
Sib_05-m.eaf,чтоб пофотографироваться.
Sib_05-m.eaf,Думаю
Sib_05-m.eaf,получились бы прикольные фотографии...
Sib_05-m.eaf,И времени кстати было мало!
Sib_05-m.eaf,Чтобы отдохнуть
Sib_05-m.eaf,если б поехали бы с утра
Sib_05-m.eaf,было намного бы лучше.
Sib_05-m.eaf,Там бы и посидели
Sib_05-m.eaf,и пикник бы небольшой устроили б...
Sib_05-m.eaf,Можно бы даже костерочек разжечь
Sib_05-m.eaf,да?
Sib_05-m.eaf,Ч
Sib_05-m.eaf,Чайку бы сварили...
Sib_05-m.eaf,Потом нам позвонили
Sib_05-m.eaf,сказали
Sib_05-m.eaf,что В горы идёт сильный дождь
Sib_05-m.eaf,вам лучше сваливать оттуда!
Sib_05-m.eaf,Мы как добрые люди испугались
Sib_05-m.eaf,и быстрее из леса бежать!
Sib_05-m.eaf,Постояли воз мм ле машины
Sib_05-m.eaf,увидели
Sib_05-m.eaf,как мимо нас проходит дождик где-то над городом
Sib_05-m.eaf,и поехали домой.
Sib_05-m.eaf,Потом долго и мучительно мыли грибы...
Sib_05-m.eaf,Саша потом звонил
Sib_05-m.eaf,спрашивал
Sib_05-m.eaf,как же их солить
Sib_05-m.eaf,ложить кверху шляпками или наоборот!
Sib_05-m.eaf,Да...
Sib_05-m.eaf,Нало наложил всяко разного наверно.
Sib_05-m.eaf,Да?
Sib_05-m.eaf,Так что так вот мы съездили за грибами.
Sib_06-f.eaf,Когда я была маленькой
Sib_06-f.eaf,я жила у у бабушки.
Sib_06-f.eaf,Бабушка со мной возилась.
Sib_06-f.eaf,мм Бабушка рассказывала
Sib_06-f.eaf,что я всё время бежала куда-то в школу.
Sib_06-f.eaf,Хотя не понимала
Sib_06-f.eaf,что такое школа
Sib_06-f.eaf,зачем...
Sib_06-f.eaf,Она рассказывала
Sib_06-f.eaf,что я схвачу
Sib_06-f.eaf,любую сумку
Sib_06-f.eaf,и бегу
Sib_06-f.eaf,по улице.
Sib_06-f.eaf,И вот однажды говорит вот так так убежала
Sib_06-f.eaf,Бабушка уже рассказывала.
Sib_06-f.eaf,бежит по улице
Sib_06-f.eaf,волосёнки развеваются!...
Sib_06-f.eaf,И я говорит бегу за ней
Sib_06-f.eaf,поймать не могу
Sib_06-f.eaf,и в этот момент запнулась
Sib_06-f.eaf,упала...
Sib_06-f.eaf,Бабушка говорит:
Sib_06-f.eaf,Если б я тебя в это з время поймала
Sib_06-f.eaf,я б тебя наверно убила б!
Sib_06-f.eaf,Нет
Sib_06-f.eaf,не убила конечно
Sib_06-f.eaf,любила.
Sib_06-f.eaf,Ну всё
Sib_06-f.eaf,потом как-то поймала.
Sib_06-f.eaf,Вот вся история.
Sib_07-f.eaf,Я работала в экспедиции в павлодарской
Sib_07-f.eaf,гидрогеологической
Sib_07-f.eaf,ээ было
Sib_07-f.eaf,как сейчас помню
Sib_07-f.eaf,тридцатое декабря
Sib_07-f.eaf,девяносто первого года.
Sib_07-f.eaf,Всей конторой соответственно мы отметили Новый год
Sib_07-f.eaf,встречу Нового года
Sib_07-f.eaf,и вышли на улицу
Sib_07-f.eaf,Нас забирал автобус
Sib_07-f.eaf,вывозил в город
Sib_07-f.eaf,десять километров от города было.
Sib_07-f.eaf,вышли мы все хором
Sib_07-f.eaf,вся контора
Sib_07-f.eaf,кто в город едет
Sib_07-f.eaf,стоим
Sib_07-f.eaf,ожидаем автобус
Sib_07-f.eaf,а водитель задержался
Sib_07-f.eaf,жену возил.
Sib_07-f.eaf,Вдруг смотрим:
Sib_07-f.eaf,высоко в небе
Sib_07-f.eaf,высоко-высоко в небе!
Sib_07-f.eaf,появился такой яркияркий пучок света.
Sib_07-f.eaf,Высокий такой высокий!
Sib_07-f.eaf,Мы все подняли голос
Sib_07-f.eaf,сначала стали смеяться
Sib_07-f.eaf,говорит Мы Ну достаточно наверно выпили
Sib_07-f.eaf,что у нас такие галлюцинации.
Sib_07-f.eaf,потом сказали
Sib_07-f.eaf,Нет
Sib_07-f.eaf,двадцать человек
Sib_07-f.eaf,галлюцинаций не может быть!
Sib_07-f.eaf,Посмотрели в небо
Sib_07-f.eaf,он напротив нас
Sib_07-f.eaf,прямо над нами так
Sib_07-f.eaf,завис остановился
Sib_07-f.eaf,пучок стал такой яркий
Sib_07-f.eaf,по диаметру как мы стояли
Sib_07-f.eaf,нас всех так этот пучок всех осветил.
Sib_07-f.eaf,Постояли
Sib_07-f.eaf,порассуждали
Sib_07-f.eaf,нам показалось
Sib_07-f.eaf,было долго
Sib_07-f.eaf,наутро в газетах появилось сообщение.
Sib_07-f.eaf,Что значит свет этот был в течение где-то двух минут
Sib_07-f.eaf,видели не только мы его
Sib_07-f.eaf,то есть он прошёл над городом
Sib_07-f.eaf,и почему-то вот видели именно такие большие группы людей.
Sib_07-f.eaf,Всё заметочка в газете прошла
Sib_07-f.eaf,через два дня появилось опровержение
Sib_07-f.eaf,У нас же там базы военные все стоят
Sib_07-f.eaf,Семипалатинский полигон.
Sib_07-f.eaf,Соответственно много всяких испытаний было.
Sib_07-f.eaf,наутро опровержение
Sib_07-f.eaf,что это наверно военные.
Sib_07-f.eaf,У нас так развлекались перед Новым годом...
Sib_07-f.eaf,Ну и в результате так никто и не выяснил:
Sib_07-f.eaf,что это было
Sib_07-f.eaf,как это было...
Sib_07-f.eaf,Потом мы на этом же полигоне делали съёмку.
Sib_07-f.eaf,Мужчины наши отказались ехать
Sib_07-f.eaf,Радиоактивная съёмка такая
Sib_07-f.eaf,не очень хорошее дело.
Sib_07-f.eaf,Когда мы туда поехали
Sib_07-f.eaf,нас сразу предупредили
Sib_07-f.eaf,что из воды из водоемов не пить
Sib_07-f.eaf,рыбу не ловить.
Sib_07-f.eaf,Соответственно.
Sib_07-f.eaf,Поехали мы женщины
Sib_07-f.eaf,и молодой человек вызвался
Sib_07-f.eaf,наш водитель...
Sib_07-f.eaf,Приехали мы туда
Sib_07-f.eaf,там идеально ровные по диаметру вот эти озёра
Sib_07-f.eaf,вода там изумрудная вот!
Sib_07-f.eaf,даже в Байкале такой нет
Sib_07-f.eaf,цвет такой очень яркий
Sib_07-f.eaf,такой насыщенный.
Sib_07-f.eaf,Соответственно мальчики решили проверить
Sib_07-f.eaf,Димка сразу забросил удочку
Sib_07-f.eaf,поймал рыбу
Sib_07-f.eaf,ну рыба обыкновенная
Sib_07-f.eaf,только крупная такая
Sib_07-f.eaf,никаких таких отклонений нет...
Sib_07-f.eaf,Было очень жарко
Sib_07-f.eaf,хотелось очень искупаться
Sib_07-f.eaf,но нам сказали
Sib_07-f.eaf,что У вас время вот буквально четыре часа.
Sib_07-f.eaf,то есть вы вот приехали
Sib_07-f.eaf,съёмку сделали
Sib_07-f.eaf,надо уехать.
Sib_07-f.eaf,Все фонят
Sib_07-f.eaf,мы з сняли замеры
Sib_07-f.eaf,как фонят
Sib_07-f.eaf,набрали пробы воды
Sib_07-f.eaf,и увезли.
Sib_07-f.eaf,Сдали отчёт
Sib_07-f.eaf,результаты нам конечно никто не рассказал.
Sib_07-f.eaf,Вот в принципе и всё.
Sib_07-f.eaf,Достаточно?
Sib_07-f.eaf,Ну всё.
Sib_08-f.eaf,Ну что.
Sib_08-f.eaf,Бывают самые интересные истории
Sib_08-f.eaf,про животных и про детей.
Sib_08-f.eaf,Что тебе рассказать:
Sib_08-f.eaf,про животных или про детей?
Sib_08-f.eaf,Или про детей вместе с животными?
Sib_08-f.eaf,Ну как играл Никита с Валей
Sib_08-f.eaf,Маленький когда он был
Sib_08-f.eaf,с Люком играли они.
Sib_08-f.eaf,То есть игры были такие жёсткие
Sib_08-f.eaf,весёлые!
Sib_08-f.eaf,Иногда см
Sib_08-f.eaf,Один раз посмотрела
Sib_08-f.eaf,у Никиты полный рот шерсти.
Sib_08-f.eaf,Я говорю
Sib_08-f.eaf,Что случилось?!
Sib_08-f.eaf,А зачем говорит он меня укусил?
Sib_08-f.eaf,Я его в отместку укусил!
Sib_08-f.eaf,То есть вот так играют
Sib_08-f.eaf,на уровне на одном.
Sib_08-f.eaf,Что ещё
Sib_08-f.eaf,ну с Люком много у нас было интересных историй.
Sib_08-f.eaf,Связано.
Sib_08-f.eaf,Он очень любил грызть деревянные штучки
Sib_08-f.eaf,игрушечки:
Sib_08-f.eaf,кубики
Sib_08-f.eaf,бочечки от лото...
Sib_08-f.eaf,Как-то Никита гонялся за ним по всей квартире
Sib_08-f.eaf,потому что он сожрал бочечку от лото
Sib_08-f.eaf,унёс в пасти
Sib_08-f.eaf,но не смог догнать.
Sib_08-f.eaf,Он её съел.
Sib_08-f.eaf,В лото мы больше не играли.
Sib_08-f.eaf,Что ещё было?
Sib_08-f.eaf,Как-то они строили с братом с двоюродным просто целый город из кубиков.
Sib_08-f.eaf,Высокие большие башни.
Sib_08-f.eaf,Люк тихонечко подошёл
Sib_08-f.eaf,и взял верхний кубик
Sib_08-f.eaf,с башенки
Sib_08-f.eaf,и унёсся!
Sib_08-f.eaf,Мы тоже его не смогли догнать!
Sib_08-f.eaf,Ну
Sib_08-f.eaf,когда он стал старше
Sib_08-f.eaf,он очень ходил аккуратненько!
Sib_08-f.eaf,Мимо всяких построек ходил аккуратно-аккуратно
Sib_08-f.eaf,ничем не задевал
Sib_08-f.eaf,ничего не падало.
Sib_08-f.eaf,Они ему угрожали:
Sib_08-f.eaf,Только сломай Люк!
Sib_08-f.eaf,Но обходилось без жертв.
Sib_08-f.eaf,Что ещё?
Sib_08-f.eaf,Какие у нас ещё были?
Sib_08-f.eaf,Очень много было смешных историй.
Sib_08-f.eaf,Вот когда появился ваш Максик.
Sib_08-f.eaf,Его привезли
Sib_08-f.eaf,уже он был щеночек
Sib_08-f.eaf,ну месяца было ему четыре.
Sib_08-f.eaf,Уже такой хорошенький щеночек
Sib_08-f.eaf,весёленький!
Sib_08-f.eaf,И привезли его сюда
Sib_08-f.eaf,и мы пошли гулять в парк
Sib_08-f.eaf,Люк и Максик...
Sib_08-f.eaf,Как они носились!
Sib_08-f.eaf,какие они были похожие
Sib_08-f.eaf,хорошенькие!
Sib_08-f.eaf,У них и характеры же похожие
Sib_08-f.eaf,да?
Sib_08-f.eaf,Два бородатеньких
Sib_08-f.eaf,у одного большая борода
Sib_08-f.eaf,длинная
Sib_08-f.eaf,у другого маленькая!
Sib_08-f.eaf,Очень весёлые
Sib_08-f.eaf,сначала один з за одним
Sib_08-f.eaf,потом другой за ним...
Sib_08-f.eaf,Ну в общем хорошая семейка была
Sib_08-f.eaf,весёленькая...
Sib_08-f.eaf,Мы очень любим вашего Максика
Sib_08-f.eaf,хотим такого же щеночка...
Sib_08-f.eaf,Хватит.
Sib_09-m.eaf,Как мы на заре перестройки летали на самолётах.
Sib_09-m.eaf,Это такая история длинная
Sib_09-m.eaf,с несколькими эпизодами можно сказать.
Sib_09-m.eaf,эээ Ну сь сейчас уже наверно трудно трудно представить
Sib_09-m.eaf,что было столпотворение
Sib_09-m.eaf,ээ для того чтобы улететь на самолёты.
Sib_09-m.eaf,То есть в аэропортах вообще невозможно было нигде приткнуться
Sib_09-m.eaf,постоянно очереди стояли
Sib_09-m.eaf,ээээ для того чтобы можно было билетик взять.
Sib_09-m.eaf,Чего-то вообще просто какое-то какой-то
Sib_09-m.eaf,Наташ
Sib_09-m.eaf,ты помнишь же
Sib_09-m.eaf,да?
Sib_09-m.eaf,И
Sib_09-m.eaf,ээ А нам надо было летать эээ достаточно часто.
Sib_09-m.eaf,То есть вот мы как раз в Улан-Удэ ставили систему
Sib_09-m.eaf,свою
Sib_09-m.eaf,эээ и мне надо было в командировку туда ле достаточно часто летать.
Sib_09-m.eaf,И пришлось ээ взять на работу
Sib_09-m.eaf,ну вот
Sib_09-m.eaf,ээ как бы на по совместительству на естественно такую
Sib_09-m.eaf,на на неофициальную работу
Sib_09-m.eaf,одного человека
Sib_09-m.eaf,который работал в аэропорту
Sib_09-m.eaf,в Толмачёво.
Sib_09-m.eaf,эээ И у него была единственная обязанность
Sib_09-m.eaf,это любыми средствами п ээ посадить нас на самолёт.
Sib_09-m.eaf,То есть ээ к ээ если даже нету билетов
Sib_09-m.eaf,неважно
Sib_09-m.eaf,то есть он должен сам придумать что-нибудь
Sib_09-m.eaf,и хочешь не хочешь
Sib_09-m.eaf,но посадить на самолёт.
Sib_09-m.eaf,Ну и вот мы однажды полетели
Sib_09-m.eaf,ээ надо было вылететь
Sib_09-m.eaf,эээ самолётом
Sib_09-m.eaf,билетов естественно не было
Sib_09-m.eaf,ну и он эээ после долгих размышлений
Sib_09-m.eaf,Чего ты?
Sib_09-m.eaf,посадил нас в кабину в кабину эээ к ээ к пилотам.
