ID,Text
Sib_05-m.eaf,Позвоним.
Sib_05-m.eaf,Позвонили
Sib_05-m.eaf,заехали за ним
Sib_05-m.eaf,купили всё что надо
Sib_05-m.eaf,поехали за грибами.
Sib_05-m.eaf,Поехали мы на одно такое место
Sib_05-m.eaf,называется Ара
Sib_05-m.eaf,Сейчас вспомню.
Sib_05-m.eaf,Гужиные озёра
Sib_05-m.eaf,нам посоветовали
Sib_05-m.eaf,там очень много грибов
Sib_05-m.eaf,очень красиво
Sib_05-m.eaf,и
Sib_05-m.eaf,ну в общем стоит туда съездить.
Sib_05-m.eaf,Ехали мы ехали
Sib_05-m.eaf,проехали там километров девяносто!
Sib_05-m.eaf,Приехали на какие-то озёра
Sib_05-m.eaf,заехали в лес
Sib_05-m.eaf,увидели там ну не очень интересную картину.
Sib_05-m.eaf,Страшную даже можно сказать там:
Sib_05-m.eaf,горелый лес
Sib_05-m.eaf,бутылки
Sib_05-m.eaf,грибов мало.
Sib_05-m.eaf,Проехали наверное километров пятнадцать по лесу
Sib_05-m.eaf,заехали в какую-то деревню...
Sib_05-m.eaf,Очень страшную деревню
Sib_05-m.eaf,не дай бог к туда вам заехать если
Sib_05-m.eaf,кто меня будет слышать
Sib_05-m.eaf,называется Додо-Гол.
Sib_05-m.eaf,Потом помяли машину.
Sib_05-m.eaf,Что прискорбно.
Sib_05-m.eaf,Ну после того мы уехали на наше старое место
Sib_05-m.eaf,очень даже прекрасное
Sib_05-m.eaf,К сожалению мы заблудилися
Sib_05-m.eaf,и плутали по лесу наверно часа полтора
Sib_05-m.eaf,да?
Sib_05-m.eaf,Н-да...
Sib_05-m.eaf,Намотали лишних наверно километров семьдесят точно
Sib_05-m.eaf,нь
Sib_05-m.eaf,ну не семьдесят
Sib_05-m.eaf,пятьдесят.
Sib_05-m.eaf,Сожгли бензину...
Sib_05-m.eaf,А а о кстати
Sib_05-m.eaf,есть одна интересная история:
Sib_05-m.eaf,когда мы проезжали одну очень большую лужу
Sib_05-m.eaf,Вообще
Sib_05-m.eaf,страшно мы её проезжали
Sib_05-m.eaf,мы проезжали где-то под сорок пять градусов
Sib_05-m.eaf,на машине
Sib_05-m.eaf,и Александр
Sib_05-m.eaf,мой товарищ
Sib_05-m.eaf,так испугался
Sib_05-m.eaf,что вцепился в руль
Sib_05-m.eaf,состряпал такое лицо
Sib_05-m.eaf,и говорит
Sib_05-m.eaf,Никуда не едь
Sib_05-m.eaf,вылез быстренько из машины
Sib_05-m.eaf,и убежал!
Sib_05-m.eaf,Пришлось Коле одному перебираться через лужу
Sib_05-m.eaf,а все переходили пешком.
Sib_05-m.eaf,Вот такие у меня друзья и родственники.
Sib_05-m.eaf,Кинули блин
Sib_05-m.eaf,товарища в трудную минуту
Sib_05-m.eaf,и смотрели
Sib_05-m.eaf,как он погибает в одну каску!
Sib_05-m.eaf,Ну всё-таки мы нашли этот место
Sib_05-m.eaf,набрали очень ну не очень
Sib_05-m.eaf,но прилично грибов
Sib_05-m.eaf,н-да...
Sib_05-m.eaf,Так что вот там хорошо отдохнули
Sib_05-m.eaf,у нас к сожалению не было фотоаппарата
Sib_05-m.eaf,чтоб пофотографироваться.
Sib_05-m.eaf,Думаю
Sib_05-m.eaf,получились бы прикольные фотографии...
Sib_05-m.eaf,И времени кстати было мало!
Sib_05-m.eaf,Чтобы отдохнуть
Sib_05-m.eaf,если б поехали бы с утра
Sib_05-m.eaf,было намного бы лучше.
Sib_05-m.eaf,Там бы и посидели
Sib_05-m.eaf,и пикник бы небольшой устроили б...
Sib_05-m.eaf,Можно бы даже костерочек разжечь
Sib_05-m.eaf,да?
Sib_05-m.eaf,Ч
Sib_05-m.eaf,Чайку бы сварили...
Sib_05-m.eaf,Потом нам позвонили
Sib_05-m.eaf,сказали
Sib_05-m.eaf,что В горы идёт сильный дождь
Sib_05-m.eaf,вам лучше сваливать оттуда!
Sib_05-m.eaf,Мы как добрые люди испугались
Sib_05-m.eaf,и быстрее из леса бежать!
Sib_05-m.eaf,Постояли воз мм ле машины
Sib_05-m.eaf,увидели
Sib_05-m.eaf,как мимо нас проходит дождик где-то над городом
Sib_05-m.eaf,и поехали домой.
Sib_05-m.eaf,Потом долго и мучительно мыли грибы...
Sib_05-m.eaf,Саша потом звонил
Sib_05-m.eaf,спрашивал
Sib_05-m.eaf,как же их солить
Sib_05-m.eaf,ложить кверху шляпками или наоборот!
Sib_05-m.eaf,Да...
Sib_05-m.eaf,Нало наложил всяко разного наверно.
Sib_05-m.eaf,Да?
Sib_05-m.eaf,Так что так вот мы съездили за грибами.
Sib_06-f.eaf,Когда я была маленькой
Sib_06-f.eaf,я жила у у бабушки.
Sib_06-f.eaf,Бабушка со мной возилась.
Sib_06-f.eaf,мм Бабушка рассказывала
Sib_06-f.eaf,что я всё время бежала куда-то в школу.
Sib_06-f.eaf,Хотя не понимала
Sib_06-f.eaf,что такое школа
Sib_06-f.eaf,зачем...
Sib_06-f.eaf,Она рассказывала
Sib_06-f.eaf,что я схвачу
Sib_06-f.eaf,любую сумку
Sib_06-f.eaf,и бегу
Sib_06-f.eaf,по улице.
Sib_06-f.eaf,И вот однажды говорит вот так так убежала
Sib_06-f.eaf,Бабушка уже рассказывала.
Sib_06-f.eaf,бежит по улице
Sib_06-f.eaf,волосёнки развеваются!...
Sib_06-f.eaf,И я говорит бегу за ней
Sib_06-f.eaf,поймать не могу
Sib_06-f.eaf,и в этот момент запнулась
Sib_06-f.eaf,упала...
Sib_06-f.eaf,Бабушка говорит:
Sib_06-f.eaf,Если б я тебя в это з время поймала
Sib_06-f.eaf,я б тебя наверно убила б!
Sib_06-f.eaf,Нет
Sib_06-f.eaf,не убила конечно
Sib_06-f.eaf,любила.
Sib_06-f.eaf,Ну всё
Sib_06-f.eaf,потом как-то поймала.
Sib_06-f.eaf,Вот вся история.
Sib_12-f.eaf,Я так орать тут не буду громко
Sib_12-f.eaf,потому как все работают
Sib_12-f.eaf,о чём мне тебе рассказать?
Sib_12-f.eaf,Даже и не знаю.
Sib_12-f.eaf,Ну давай я тебе расскажу
Sib_12-f.eaf,как мы жили в детстве деревне.
Sib_12-f.eaf,Мы маленькие были с сестрой
Sib_12-f.eaf,мы собирали фантики
Sib_12-f.eaf,собирали фантики
Sib_12-f.eaf,и когда я рассказываю об этом случае
Sib_12-f.eaf,я говорю:
Sib_12-f.eaf,Как я ездила в Москву
Sib_12-f.eaf,первый раз в жизни
Sib_12-f.eaf,но не видела Москвы..
Sib_12-f.eaf,Мать с отцом взяли нас в Москву
Sib_12-f.eaf,всех троих детей
Sib_12-f.eaf,причём ээ мама не хотела
Sib_12-f.eaf,и ругалась
Sib_12-f.eaf,и говорила о том
Sib_12-f.eaf,что мы потом ещё весь мир посмотрим
Sib_12-f.eaf,а папа говорил:
Sib_12-f.eaf,Поля
Sib_12-f.eaf,Возьмём детей
Sib_12-f.eaf,потому что никто не знает
Sib_12-f.eaf,какая у них будет жизнь
Sib_12-f.eaf,и может они ничего не увидят.
Sib_12-f.eaf,Когда мы приехали в Москву
Sib_12-f.eaf,самая главная задача у нас с сестрой была собирать фантики.
Sib_12-f.eaf,Потому что в деревне
Sib_12-f.eaf,в нашем магазине
Sib_12-f.eaf,было два или три сорта конфет.
Sib_12-f.eaf,А фантики копили все наши подруги
Sib_12-f.eaf,и особым спросом пользовались квадратные фантики
Sib_12-f.eaf,их взять было негде!
Sib_12-f.eaf,И вот
Sib_12-f.eaf,мы когда поехали в Москву
Sib_12-f.eaf,это было основная задача
Sib_12-f.eaf,собирать фантики.
Sib_12-f.eaf,Мать очевидно знала
Sib_12-f.eaf,что мы можем это сделать
Sib_12-f.eaf,я плохо помню
Sib_12-f.eaf,но помню
Sib_12-f.eaf,что она била нас по рукам
Sib_12-f.eaf,и не разрешала
Sib_12-f.eaf,Она говорила
Sib_12-f.eaf,Вот!
Sib_12-f.eaf,посмотрите!
Sib_12-f.eaf,Какие дома.
Sib_12-f.eaf,но мы с Галечкой не смотрели ни на Кремль
Sib_12-f.eaf,ни на какие дома
Sib_12-f.eaf,мы смотрели себе под ноги
Sib_12-f.eaf,потому что нам надо было собирать фантики.
Sib_12-f.eaf,А у нас были вот такие длинные трусы
Sib_12-f.eaf,раньше были
Sib_12-f.eaf,на резинках
Sib_12-f.eaf,это было очень удобно
Sib_12-f.eaf,мы тихонько наклонялись
Sib_12-f.eaf,подбирали какой-нибудь фантик
Sib_12-f.eaf,и складывали его сюда под резинку в трусы!
Sib_12-f.eaf,а вечером вытаскивали это богатство
Sib_12-f.eaf,причём мы ходили
Sib_12-f.eaf,так нас родители водили
Sib_12-f.eaf,на экскурсию.
Sib_12-f.eaf,По Москве.
Sib_12-f.eaf,Экскурсию
Sib_12-f.eaf,и мы ничего не видели
Sib_12-f.eaf,потому что мы никуда не смотрели
Sib_12-f.eaf,мы только смотрели под ноги.
Sib_12-f.eaf,Но зато вечером у нас было такое торжество
Sib_12-f.eaf,когда мы эт ти фантики разглаживали
Sib_12-f.eaf,и мечтали
Sib_12-f.eaf,как мы поменяемся
Sib_12-f.eaf,какими этими
Sib_12-f.eaf,и мы в свою деревню привезли очень много новых фантиков.
Sib_12-f.eaf,Это как я видела Москву!
Sib_14-f.eaf,этого года начался мой дачный сезон.
Sib_14-f.eaf,Живу
Sib_14-f.eaf,эээ собачка со мной
Sib_14-f.eaf,Макс
Sib_14-f.eaf,и Пушок
Sib_14-f.eaf,кот.
Sib_14-f.eaf,Выезжаю редко
Sib_14-f.eaf,из-за Макса
Sib_14-f.eaf,потому что за ним надо ухаживать
Sib_14-f.eaf,его выгуливать его
Sib_14-f.eaf,ко ээ варить ему...
Sib_14-f.eaf,Живут со мной соседки
Sib_14-f.eaf,когда могут.
Sib_14-f.eaf,Ночуют.
Sib_14-f.eaf,эээ Света
Sib_14-f.eaf,соседка
Sib_14-f.eaf,и Рая.
Sib_14-f.eaf,Сейчас вот они разъезжаются
Sib_14-f.eaf,я в субботу приезжаю
Sib_14-f.eaf,и буду одна.
Sib_14-f.eaf,ээ Сезон ээ не особенно удачный
Sib_14-f.eaf,урожай средний.
Sib_14-f.eaf,В следующий сезон
Sib_14-f.eaf,эээ жива-здорова буду
Sib_14-f.eaf,ээ посадила новый сорт клубники
Sib_14-f.eaf,и больш меньше грядок
Sib_14-f.eaf,больше клубники будет.
Sib_14-f.eaf,Дай Бог дожить.
Sib_16-m.eaf,Так.
Sib_16-m.eaf,С четырнадцати лет я начал работать.
Sib_16-m.eaf,Работал прицепщиком.
Sib_16-m.eaf,Н на тракторе.
Sib_16-m.eaf,Потом работал на тракторе
Sib_16-m.eaf,работал на комбайне
Sib_16-m.eaf,"комбайн назывался ""Коммунар""!"
Sib_16-m.eaf,Прицепной комбайн
Sib_16-m.eaf,хлебоуборочный.
Sib_16-m.eaf,Потом уехал в леспромхоз
Sib_16-m.eaf,был такой леспромхоз
Sib_16-m.eaf,назывался Барун-Тарбагатайский леспромхоз.
Sib_16-m.eaf,Сначала сучкорубом
Sib_16-m.eaf,сучки обрубал.
Sib_16-m.eaf,Потом пошёл взяли меня
Sib_16-m.eaf,ну как молодого ещё
Sib_16-m.eaf,такого это
Sib_16-m.eaf,проводить на участки телефоны
Sib_16-m.eaf,телефонные линии
Sib_16-m.eaf,мм там по кустам весь день
Sib_16-m.eaf,нь не по столбам
Sib_16-m.eaf,а по деревьям
Sib_16-m.eaf,туда-сюда
Sib_16-m.eaf,как связист!
Sib_16-m.eaf,Так
Sib_16-m.eaf,потом я оттудова приехал
Sib_16-m.eaf,с леспромхоза
Sib_16-m.eaf,опять же
Sib_16-m.eaf,в колхоз!
Sib_16-m.eaf,опять меня поставили прицепщиком
Sib_16-m.eaf,потом по ээ на трактор.
Sib_16-m.eaf,На тракторе отработал
Sib_16-m.eaf,потом приходит повестка.
Sib_16-m.eaf,Уже было мне девятнадцать лет.
Sib_16-m.eaf,В армию.
Sib_16-m.eaf,Это было в пятьдесят седьмом году.
